Year,Farm ,Spray,Week ,Product,Tree,Incidence ,Leaves
2022,1,1,4,Badge,5,8.62,19.33
2022,1,1,4,Badge,6,12.77,15.67
2022,1,1,4,Badge,7,0.00,16.67
2022,1,1,4,Badge,8,5.00,13.33
2022,1,1,4,Badge,9,7.89,12.67
2022,1,1,4,Badge,10,10.42,16.00
2022,1,1,4,Badge,11,1.82,18.33
2022,1,1,4,Badge,12,6.38,15.67
2022,2,1,4,Badge,1,2.27,14.67
2022,2,1,4,Badge,2,2.13,15.67
2022,2,1,4,Badge,3,0.00,16.00
2022,2,1,4,Badge,4,2.27,14.67
2022,2,1,4,Badge,5,0.00,13.33
2022,2,1,4,Badge,6,2.08,16.00
2022,2,1,4,Badge,7,1.82,18.33
2022,2,1,4,Badge,8,0.00,18.67
2022,2,1,4,Badge,9,1.85,18.00
2022,2,1,4,Badge,10,1.92,17.33
2022,2,1,4,Badge,11,2.04,16.33
2022,2,1,4,Badge,12,0.00,19.33
2022,3,1,4,Badge,1,0.00,22.00
2022,3,1,4,Badge,2,0.00,21.33
2022,3,1,4,Badge,3,0.00,19.67
2022,3,1,4,Badge,4,0.00,20.67
2022,3,1,4,Badge,5,1.75,19.00
2022,3,1,4,Badge,6,0.00,14.00
2022,3,1,4,Badge,7,3.39,19.67
2022,3,1,4,Badge,8,4.44,15.00
2022,3,1,4,Badge,9,1.89,17.67
2022,3,1,4,Badge,10,0.00,20.67
2022,3,1,4,Badge,11,11.32,17.67
2022,3,1,4,Badge,12,0.00,20.67
2022,1,1,4,Kocide,1,3.92,17.00
2022,1,1,4,Kocide,2,5.45,18.33
2022,1,1,4,Kocide,3,6.25,16.00
2022,1,1,4,Kocide,4,22.22,18.00
2022,1,1,4,Kocide,5,1.54,21.67
2022,1,1,4,Kocide,6,7.41,18.00
2022,1,1,4,Kocide,7,1.75,19.00
2022,1,1,4,Kocide,8,5.26,12.67
2022,1,1,4,Kocide,9,14.00,16.67
2022,1,1,4,Kocide,10,10.53,19.00
2022,1,1,4,Kocide,11,2.00,16.67
2022,1,1,4,Kocide,12,6.67,20.00
2022,2,1,4,Kocide,1,0.00,18.00
2022,2,1,4,Kocide,2,0.00,18.33
2022,2,1,4,Kocide,3,0.00,16.00
2022,2,1,4,Kocide,4,0.00,18.33
2022,2,1,4,Kocide,5,6.56,20.33
2022,2,1,4,Kocide,6,2.04,16.33
2022,2,1,4,Kocide,7,0.00,17.00
2022,2,1,4,Kocide,8,0.00,16.33
2022,2,1,4,Kocide,9,0.00,15.00
2022,2,1,4,Kocide,10,0.00,15.00
2022,2,1,4,Kocide,11,0.00,14.00
2022,2,1,4,Kocide,12,0.00,13.33
2022,3,1,4,Kocide,1,1.69,19.67
2022,3,1,4,Kocide,2,0.00,17.33
2022,3,1,4,Kocide,3,9.43,17.67
2022,3,1,4,Kocide,4,0.00,25.67
2022,3,1,4,Kocide,5,0.00,17.33
2022,3,1,4,Kocide,6,0.00,14.33
2022,3,1,4,Kocide,7,1.92,17.33
2022,3,1,4,Kocide,8,10.42,16.00
2022,3,1,4,Kocide,9,0.00,18.33
2022,3,1,4,Kocide,10,0.00,16.33
2022,3,1,4,Kocide,11,0.00,19.00
2022,3,1,4,Kocide,12,4.55,14.67
2022,1,1,4,ProBlad,1,1.85,18.00
2022,1,1,4,ProBlad,2,3.92,17.00
2022,1,1,4,ProBlad,3,9.68,20.67
2022,1,1,4,ProBlad,4,6.38,15.67
2022,1,1,4,ProBlad,5,0.00,18.33
2022,1,1,4,ProBlad,6,12.07,19.33
2022,1,1,4,ProBlad,7,8.47,19.67
2022,1,1,4,ProBlad,8,2.22,15.00
2022,1,1,4,ProBlad,9,11.48,20.33
2022,1,1,4,ProBlad,10,4.00,16.67
2022,1,1,4,ProBlad,11,3.77,17.67
2022,1,1,4,ProBlad,12,4.92,20.33
2022,2,1,4,ProBlad,1,0.00,16.67
2022,2,1,4,ProBlad,2,0.00,11.33
2022,2,1,4,ProBlad,3,0.00,16.67
2022,2,1,4,ProBlad,4,0.00,13.33
2022,2,1,4,ProBlad,5,0.00,15.00
2022,2,1,4,ProBlad,6,0.00,13.33
2022,2,1,4,ProBlad,7,0.00,17.33
2022,2,1,4,ProBlad,8,0.00,12.67
2022,2,1,4,ProBlad,9,3.57,18.67
2022,2,1,4,ProBlad,10,0.00,16.00
2022,2,1,4,ProBlad,11,0.00,15.00
2022,2,1,4,ProBlad,12,0.00,16.33
2022,3,1,4,ProBlad,1,5.36,18.67
2022,3,1,4,ProBlad,2,0.00,19.67
2022,3,1,4,ProBlad,3,0.00,20.00
2022,3,1,4,ProBlad,4,0.00,21.67
2022,3,1,4,ProBlad,5,0.00,20.00
2022,3,1,4,ProBlad,6,0.00,19.00
2022,3,1,4,ProBlad,7,1.72,19.33
2022,3,1,4,ProBlad,8,0.00,25.67
2022,3,1,4,ProBlad,9,0.00,20.00
2022,3,1,4,ProBlad,10,5.17,19.33
2022,3,1,4,ProBlad,11,6.78,19.67
2022,3,1,4,ProBlad,12,0.00,20.67
2022,1,1,4,Serenede,1,10.87,15.33
2022,1,1,4,Serenede,2,0.00,17.67
2022,1,1,4,Serenede,3,0.00,20.33
2022,1,1,4,Serenede,4,8.33,20.00
2022,1,1,4,Serenede,5,5.45,18.33
2022,1,1,4,Serenede,6,2.00,16.67
2022,1,1,4,Serenede,7,1.56,21.33
2022,1,1,4,Serenede,8,6.90,19.33
2022,1,1,4,Serenede,9,0.00,18.67
2022,1,1,4,Serenede,10,1.79,18.67
2022,1,1,4,Serenede,11,9.84,20.33
2022,1,1,4,Serenede,12,17.78,15.00
2022,2,1,4,Serenede,1,0.00,21.33
2022,2,1,4,Serenede,2,0.00,13.33
2022,2,1,4,Serenede,3,0.00,17.67
2022,2,1,4,Serenede,4,0.00,14.00
2022,2,1,4,Serenede,5,0.00,17.67
2022,2,1,4,Serenede,6,0.00,16.67
2022,2,1,4,Serenede,7,1.82,18.33
2022,2,1,4,Serenede,8,0.00,17.00
2022,2,1,4,Serenede,9,0.00,21.67
2022,2,1,4,Serenede,10,1.79,18.67
2022,2,1,4,Serenede,11,4.17,16.00
2022,2,1,4,Serenede,12,1.92,17.33
2022,3,1,4,Serenede,1,6.12,16.33
2022,3,1,4,Serenede,2,1.82,18.33
2022,3,1,4,Serenede,3,1.75,19.00
2022,3,1,4,Serenede,4,0.00,13.33
2022,3,1,4,Serenede,5,1.92,17.33
2022,3,1,4,Serenede,6,8.62,19.33
2022,3,1,4,Serenede,7,7.41,18.00
2022,3,1,4,Serenede,8,1.72,19.33
2022,3,1,4,Serenede,9,0.00,18.67
2022,3,1,4,Serenede,10,3.51,19.00
2022,3,1,4,Serenede,11,0.00,19.00
2022,3,1,4,Serenede,12,1.61,20.67
2022,1,1,5,Badge,1,7.69,17.33
2022,1,1,5,Badge,2,3.57,18.67
2022,1,1,5,Badge,3,0.00,18.67
2022,1,1,5,Badge,4,3.45,19.33
2022,1,1,5,Badge,5,5.77,17.33
2022,1,1,5,Badge,6,9.09,14.67
2022,1,1,5,Badge,7,2.08,16.00
2022,1,1,5,Badge,8,9.52,14.00
2022,1,1,5,Badge,9,12.20,13.67
2022,1,1,5,Badge,10,4.35,15.33
2022,1,1,5,Badge,11,7.69,17.33
2022,1,1,5,Badge,12,7.55,17.67
2022,2,1,5,Badge,1,2.04,16.33
2022,2,1,5,Badge,2,0.00,17.67
2022,2,1,5,Badge,3,0.00,17.33
2022,2,1,5,Badge,4,1.96,17.00
2022,2,1,5,Badge,5,0.00,14.00
2022,2,1,5,Badge,6,0.00,17.33
2022,2,1,5,Badge,7,0.00,16.33
2022,2,1,5,Badge,8,0.00,16.67
2022,2,1,5,Badge,9,3.57,18.67
2022,2,1,5,Badge,10,0.00,16.67
2022,2,1,5,Badge,11,0.00,17.33
2022,2,1,5,Badge,12,3.70,18.00
2022,3,1,5,Badge,1,2.22,15.00
2022,3,1,5,Badge,2,2.00,16.67
2022,3,1,5,Badge,3,0.00,18.33
2022,3,1,5,Badge,4,1.82,18.33
2022,3,1,5,Badge,5,0.00,19.33
2022,3,1,5,Badge,6,0.00,16.67
2022,3,1,5,Badge,7,5.36,18.67
2022,3,1,5,Badge,8,10.87,15.33
2022,3,1,5,Badge,9,0.00,16.00
2022,3,1,5,Badge,10,0.00,16.00
2022,3,1,5,Badge,11,9.09,14.67
2022,3,1,5,Badge,12,10.42,16.00
2022,1,1,5,Kocide,1,2.33,14.33
2022,1,1,5,Kocide,2,10.53,19.00
2022,1,1,5,Kocide,3,11.36,14.67
2022,1,1,5,Kocide,4,7.84,17.00
2022,1,1,5,Kocide,5,5.56,18.00
2022,1,1,5,Kocide,6,0.00,17.67
2022,1,1,5,Kocide,7,15.91,14.67
2022,1,1,5,Kocide,8,11.11,15.00
2022,1,1,5,Kocide,9,6.82,14.67
2022,1,1,5,Kocide,10,10.64,15.67
2022,1,1,5,Kocide,11,15.22,15.33
2022,1,1,5,Kocide,12,18.60,14.33
2022,2,1,5,Kocide,1,0.00,15.00
2022,2,1,5,Kocide,2,0.00,16.00
2022,2,1,5,Kocide,3,0.00,14.67
2022,2,1,5,Kocide,4,0.00,16.67
2022,2,1,5,Kocide,5,0.00,17.33
2022,2,1,5,Kocide,6,0.00,18.33
2022,2,1,5,Kocide,7,0.00,23.67
2022,2,1,5,Kocide,8,11.54,17.33
2022,2,1,5,Kocide,9,0.00,20.67
2022,2,1,5,Kocide,10,0.00,15.67
2022,2,1,5,Kocide,11,1.52,22.00
2022,2,1,5,Kocide,12,1.75,19.00
2022,3,1,5,Kocide,1,0.00,17.33
2022,3,1,5,Kocide,2,0.00,19.00
2022,3,1,5,Kocide,3,6.52,15.33
2022,3,1,5,Kocide,4,0.00,19.00
2022,3,1,5,Kocide,5,0.00,17.00
2022,3,1,5,Kocide,6,3.45,19.33
2022,3,1,5,Kocide,7,0.00,16.00
2022,3,1,5,Kocide,8,0.00,17.00
2022,3,1,5,Kocide,9,0.00,18.67
2022,3,1,5,Kocide,10,2.08,16.00
2022,3,1,5,Kocide,11,6.25,16.00
2022,3,1,5,Kocide,12,17.39,15.33
2022,1,1,5,ProBlad,1,8.33,20.00
2022,1,1,5,ProBlad,2,5.66,17.67
2022,1,1,5,ProBlad,3,13.64,22.00
2022,1,1,5,ProBlad,4,14.29,18.67
2022,1,1,5,ProBlad,5,4.00,16.67
2022,1,1,5,ProBlad,6,15.09,17.67
2022,1,1,5,ProBlad,7,10.14,23.00
2022,1,1,5,ProBlad,8,1.75,19.00
2022,1,1,5,ProBlad,9,18.18,18.33
2022,1,1,5,ProBlad,10,9.09,18.33
2022,1,1,5,ProBlad,11,7.14,18.67
2022,1,1,5,ProBlad,12,15.69,17.00
2022,2,1,5,ProBlad,1,0.00,20.67
2022,2,1,5,ProBlad,2,0.00,16.33
2022,2,1,5,ProBlad,3,0.00,20.33
2022,2,1,5,ProBlad,4,1.96,17.00
2022,2,1,5,ProBlad,5,0.00,17.00
2022,2,1,5,ProBlad,6,0.00,17.33
2022,2,1,5,ProBlad,7,0.00,17.33
2022,2,1,5,ProBlad,8,2.04,16.33
2022,2,1,5,ProBlad,9,0.00,14.33
2022,2,1,5,ProBlad,10,0.00,17.67
2022,2,1,5,ProBlad,11,0.00,13.33
2022,2,1,5,ProBlad,12,2.44,13.67
2022,3,1,5,ProBlad,1,0.00,16.00
2022,3,1,5,ProBlad,2,0.00,18.00
2022,3,1,5,ProBlad,3,1.85,18.00
2022,3,1,5,ProBlad,4,0.00,19.33
2022,3,1,5,ProBlad,5,7.69,13.00
2022,3,1,5,ProBlad,6,0.00,18.67
2022,3,1,5,ProBlad,7,4.00,16.67
2022,3,1,5,ProBlad,8,17.65,17.00
2022,3,1,5,ProBlad,9,3.77,17.67
2022,3,1,5,ProBlad,10,3.64,18.33
2022,3,1,5,ProBlad,11,0.00,21.33
2022,3,1,5,ProBlad,12,15.09,17.67
2022,1,1,5,Serenede,1,6.12,16.33
2022,1,1,5,Serenede,2,6.56,20.33
2022,1,1,5,Serenede,3,5.36,18.67
2022,1,1,5,Serenede,4,11.86,19.67
2022,1,1,5,Serenede,5,8.89,15.00
2022,1,1,5,Serenede,6,8.33,16.00
2022,1,1,5,Serenede,7,4.00,16.67
2022,1,1,5,Serenede,8,9.80,17.00
2022,1,1,5,Serenede,9,16.33,16.33
2022,1,1,5,Serenede,10,4.26,15.67
2022,1,1,5,Serenede,11,10.34,19.33
2022,1,1,5,Serenede,12,22.45,16.33
2022,2,1,5,Serenede,1,0.00,17.00
2022,2,1,5,Serenede,2,0.00,17.33
2022,2,1,5,Serenede,3,0.00,20.00
2022,2,1,5,Serenede,4,0.00,15.67
2022,2,1,5,Serenede,5,0.00,16.67
2022,2,1,5,Serenede,6,0.00,12.67
2022,2,1,5,Serenede,7,0.00,20.00
2022,2,1,5,Serenede,8,2.38,14.00
2022,2,1,5,Serenede,9,0.00,17.67
2022,2,1,5,Serenede,10,2.13,15.67
2022,2,1,5,Serenede,11,2.04,16.33
2022,2,1,5,Serenede,12,1.72,19.33
2022,3,1,5,Serenede,1,2.04,16.33
2022,3,1,5,Serenede,2,12.96,18.00
2022,3,1,5,Serenede,3,27.78,18.00
2022,3,1,5,Serenede,4,1.75,19.00
2022,3,1,5,Serenede,5,12.50,18.67
2022,3,1,5,Serenede,6,25.42,19.67
2022,3,1,5,Serenede,7,1.89,17.67
2022,3,1,5,Serenede,8,13.73,17.00
2022,3,1,5,Serenede,9,0.00,18.33
2022,3,1,5,Serenede,10,3.64,18.33
2022,3,1,5,Serenede,11,1.92,17.33
2022,3,1,5,Serenede,12,10.00,16.67
2022,1,2,6,Badge,1,5.77,17.33
2022,1,2,6,Badge,2,3.51,19.00
2022,1,2,6,Badge,3,3.23,20.67
2022,1,2,6,Badge,4,1.67,20.00
2022,1,2,6,Badge,5,0.00,20.33
2022,1,2,6,Badge,6,2.13,15.67
2022,1,2,6,Badge,7,0.00,17.33
2022,1,2,6,Badge,8,4.35,15.33
2022,1,2,6,Badge,9,2.17,15.33
2022,1,2,6,Badge,10,2.17,15.33
2022,1,2,6,Badge,11,0.00,17.00
2022,1,2,6,Badge,12,2.27,14.67
2022,2,2,6,Badge,1,0.00,13.33
2022,2,2,6,Badge,2,0.00,16.33
2022,2,2,6,Badge,3,0.00,15.67
2022,2,2,6,Badge,4,0.00,15.00
2022,2,2,6,Badge,5,0.00,15.67
2022,2,2,6,Badge,6,0.00,16.33
2022,2,2,6,Badge,7,0.00,17.00
2022,2,2,6,Badge,8,2.08,16.00
2022,2,2,6,Badge,9,0.00,16.33
2022,2,2,6,Badge,10,0.00,17.00
2022,2,2,6,Badge,11,0.00,17.33
2022,2,2,6,Badge,12,0.00,17.00
2022,1,2,6,Kocide,1,0.00,14.00
2022,1,2,6,Kocide,2,2.04,16.33
2022,1,2,6,Kocide,3,7.69,13.00
2022,1,2,6,Kocide,4,11.63,14.33
2022,1,2,6,Kocide,5,1.72,19.33
2022,1,2,6,Kocide,6,2.00,16.67
2022,1,2,6,Kocide,7,2.56,13.00
2022,1,2,6,Kocide,8,2.33,14.33
2022,1,2,6,Kocide,9,2.50,13.33
2022,1,2,6,Kocide,10,5.88,17.00
2022,1,2,6,Kocide,11,2.04,16.33
2022,1,2,6,Kocide,12,4.17,16.00
2022,2,2,6,Kocide,1,0.00,18.67
2022,2,2,6,Kocide,2,0.00,17.33
2022,2,2,6,Kocide,3,0.00,18.00
2022,2,2,6,Kocide,4,1.54,21.67
2022,2,2,6,Kocide,5,1.72,19.33
2022,2,2,6,Kocide,6,2.17,15.33
2022,2,2,6,Kocide,7,0.00,14.00
2022,2,2,6,Kocide,8,4.17,16.00
2022,2,2,6,Kocide,9,0.00,14.67
2022,2,2,6,Kocide,10,0.00,15.00
2022,2,2,6,Kocide,11,0.00,16.67
2022,2,2,6,Kocide,12,0.00,15.67
2022,1,2,6,ProBlad,1,6.52,15.33
2022,1,2,6,ProBlad,2,3.57,18.67
2022,1,2,6,ProBlad,3,9.52,21.00
2022,1,2,6,ProBlad,4,3.85,17.33
2022,1,2,6,ProBlad,5,4.00,16.67
2022,1,2,6,ProBlad,6,3.92,17.00
2022,1,2,6,ProBlad,7,6.56,20.33
2022,1,2,6,ProBlad,8,9.43,17.67
2022,1,2,6,ProBlad,9,0.00,18.33
2022,1,2,6,ProBlad,10,6.90,19.33
2022,1,2,6,ProBlad,11,1.82,18.33
2022,1,2,6,ProBlad,12,8.00,16.67
2022,2,2,6,ProBlad,1,0.00,20.00
2022,2,2,6,ProBlad,2,0.00,16.33
2022,2,2,6,ProBlad,3,0.00,17.33
2022,2,2,6,ProBlad,4,0.00,17.00
2022,2,2,6,ProBlad,5,0.00,12.67
2022,2,2,6,ProBlad,6,2.13,15.67
2022,2,2,6,ProBlad,7,0.00,17.33
2022,2,2,6,ProBlad,8,0.00,12.67
2022,2,2,6,ProBlad,9,2.27,14.67
2022,2,2,6,ProBlad,10,0.00,13.67
2022,2,2,6,ProBlad,11,0.00,14.33
2022,2,2,6,ProBlad,12,2.04,16.33
2022,1,2,6,Serenede,1,4.08,16.33
2022,1,2,6,Serenede,2,0.00,17.67
2022,1,2,6,Serenede,3,4.35,23.00
2022,1,2,6,Serenede,4,10.00,20.00
2022,1,2,6,Serenede,5,3.70,18.00
2022,1,2,6,Serenede,6,4.92,20.33
2022,1,2,6,Serenede,7,0.00,17.33
2022,1,2,6,Serenede,8,12.50,18.67
2022,1,2,6,Serenede,9,1.79,18.67
2022,1,2,6,Serenede,10,9.09,18.33
2022,1,2,6,Serenede,11,9.43,17.67
2022,1,2,6,Serenede,12,1.96,17.00
2022,2,2,6,Serenede,1,0.00,18.00
2022,2,2,6,Serenede,2,0.00,13.67
2022,2,2,6,Serenede,3,0.00,17.33
2022,2,2,6,Serenede,4,0.00,10.00
2022,2,2,6,Serenede,5,0.00,14.00
2022,2,2,6,Serenede,6,0.00,15.00
2022,2,2,6,Serenede,7,0.00,13.67
2022,2,2,6,Serenede,8,0.00,15.67
2022,2,2,6,Serenede,9,3.13,10.67
2022,2,2,6,Serenede,10,2.08,16.00
2022,2,2,6,Serenede,11,0.00,12.67
2022,2,2,6,Serenede,12,2.38,14.00
2022,1,2,7,Badge,1,1.67,20.00
2022,1,2,7,Badge,2,3.03,22.00
2022,1,2,7,Badge,3,8.20,20.33
2022,1,2,7,Badge,4,3.57,18.67
2022,1,2,7,Badge,5,5.36,18.67
2022,1,2,7,Badge,6,6.25,16.00
2022,1,2,7,Badge,7,0.00,16.00
2022,1,2,7,Badge,8,8.51,15.67
2022,1,2,7,Badge,9,2.17,15.33
2022,1,2,7,Badge,10,2.22,15.00
2022,1,2,7,Badge,11,4.00,16.67
2022,1,2,7,Badge,12,0.00,16.00
2022,2,2,7,Badge,1,2.63,12.67
2022,2,2,7,Badge,2,0.00,16.67
2022,2,2,7,Badge,3,0.00,15.33
2022,2,2,7,Badge,4,0.00,13.67
2022,2,2,7,Badge,5,0.00,15.33
2022,2,2,7,Badge,6,0.00,16.00
2022,2,2,7,Badge,7,0.00,16.67
2022,2,2,7,Badge,8,0.00,19.00
2022,2,2,7,Badge,9,0.00,18.33
2022,2,2,7,Badge,10,0.00,14.00
2022,2,2,7,Badge,11,2.04,16.33
2022,2,2,7,Badge,12,0.00,19.00
2022,1,2,7,Kocide,1,0.00,15.33
2022,1,2,7,Kocide,2,2.22,15.00
2022,1,2,7,Kocide,3,0.00,11.67
2022,1,2,7,Kocide,4,5.00,13.33
2022,1,2,7,Kocide,5,2.13,15.67
2022,1,2,7,Kocide,6,3.92,17.00
2022,1,2,7,Kocide,7,4.35,15.33
2022,1,2,7,Kocide,8,2.44,13.67
2022,1,2,7,Kocide,9,6.52,15.33
2022,1,2,7,Kocide,10,2.33,14.33
2022,1,2,7,Kocide,11,0.00,14.00
2022,1,2,7,Kocide,12,0.00,14.33
2022,2,2,7,Kocide,1,0.00,14.67
2022,2,2,7,Kocide,2,0.00,15.33
2022,2,2,7,Kocide,3,2.00,16.67
2022,2,2,7,Kocide,4,0.00,19.33
2022,2,2,7,Kocide,5,0.00,17.33
2022,2,2,7,Kocide,6,2.00,16.67
2022,2,2,7,Kocide,7,0.00,19.67
2022,2,2,7,Kocide,8,12.50,21.33
2022,2,2,7,Kocide,9,0.00,21.00
2022,2,2,7,Kocide,10,0.00,20.00
2022,2,2,7,Kocide,11,0.00,18.00
2022,2,2,7,Kocide,12,0.00,19.33
2022,1,2,7,ProBlad,1,11.54,17.33
2022,1,2,7,ProBlad,2,10.17,19.67
2022,1,2,7,ProBlad,3,5.88,17.00
2022,1,2,7,ProBlad,4,5.36,18.67
2022,1,2,7,ProBlad,5,5.36,18.67
2022,1,2,7,ProBlad,6,8.77,19.00
2022,1,2,7,ProBlad,7,4.76,21.00
2022,1,2,7,ProBlad,8,0.00,19.33
2022,1,2,7,ProBlad,9,14.29,18.67
2022,1,2,7,ProBlad,10,0.00,19.00
2022,1,2,7,ProBlad,11,5.45,18.33
2022,1,2,7,ProBlad,12,4.65,14.33
2022,2,2,7,ProBlad,1,0.00,16.67
2022,2,2,7,ProBlad,2,0.00,16.33
2022,2,2,7,ProBlad,3,0.00,14.33
2022,2,2,7,ProBlad,4,0.00,17.33
2022,2,2,7,ProBlad,5,0.00,13.33
2022,2,2,7,ProBlad,6,0.00,19.00
2022,2,2,7,ProBlad,7,2.27,14.67
2022,2,2,7,ProBlad,8,4.76,14.00
2022,2,2,7,ProBlad,9,0.00,13.33
2022,2,2,7,ProBlad,10,0.00,12.67
2022,2,2,7,ProBlad,11,2.70,12.33
2022,2,2,7,ProBlad,12,4.44,15.00
2022,1,2,7,Serenede,1,0.00,14.67
2022,1,2,7,Serenede,2,3.03,22.00
2022,1,2,7,Serenede,3,3.51,19.00
2022,1,2,7,Serenede,4,8.47,19.67
2022,1,2,7,Serenede,5,5.77,17.33
2022,1,2,7,Serenede,6,3.45,19.33
2022,1,2,7,Serenede,7,5.00,20.00
2022,1,2,7,Serenede,8,17.65,17.00
2022,1,2,7,Serenede,9,3.57,18.67
2022,1,2,7,Serenede,10,13.73,17.00
2022,1,2,7,Serenede,11,19.15,15.67
2022,1,2,7,Serenede,12,7.41,18.00
2022,2,2,7,Serenede,1,0.00,18.67
2022,2,2,7,Serenede,2,0.00,17.33
2022,2,2,7,Serenede,3,0.00,15.67
2022,2,2,7,Serenede,4,0.00,12.67
2022,2,2,7,Serenede,5,0.00,15.00
2022,2,2,7,Serenede,6,0.00,11.00
2022,2,2,7,Serenede,7,2.04,16.33
2022,2,2,7,Serenede,8,0.00,15.67
2022,2,2,7,Serenede,9,2.38,14.00
2022,2,2,7,Serenede,10,0.00,16.00
2022,2,2,7,Serenede,11,5.13,13.00
2022,2,2,7,Serenede,12,0.00,18.67
2022,1,2,8,Badge,1,5.26,19.00
2022,1,2,8,Badge,2,1.67,20.00
2022,1,2,8,Badge,3,5.45,18.33
2022,1,2,8,Badge,4,2.90,23.00
2022,1,2,8,Badge,5,6.35,21.00
2022,1,2,8,Badge,6,2.27,14.67
2022,1,2,8,Badge,7,0.00,17.33
2022,1,2,8,Badge,8,8.70,15.33
2022,1,2,8,Badge,9,0.00,14.67
2022,1,2,8,Badge,10,4.17,16.00
2022,1,2,8,Badge,11,8.00,16.67
2022,1,2,8,Badge,12,6.67,10.00
2022,2,2,8,Badge,1,0.00,17.33
2022,2,2,8,Badge,2,2.63,12.67
2022,2,2,8,Badge,3,0.00,17.33
2022,2,2,8,Badge,4,12.50,16.00
2022,2,2,8,Badge,5,0.00,19.67
2022,2,2,8,Badge,6,2.50,13.33
2022,2,2,8,Badge,7,0.00,19.33
2022,2,2,8,Badge,8,0.00,15.33
2022,2,2,8,Badge,9,0.00,16.67
2022,2,2,8,Badge,10,0.00,20.67
2022,2,2,8,Badge,11,0.00,20.00
2022,2,2,8,Badge,12,0.00,19.33
2022,1,2,8,Kocide,1,7.14,14.00
2022,1,2,8,Kocide,2,0.00,18.33
2022,1,2,8,Kocide,3,4.08,16.33
2022,1,2,8,Kocide,4,2.63,12.67
2022,1,2,8,Kocide,5,3.64,18.33
2022,1,2,8,Kocide,6,0.00,16.00
2022,1,2,8,Kocide,7,4.55,14.67
2022,1,2,8,Kocide,8,4.65,14.33
2022,1,2,8,Kocide,9,0.00,15.33
2022,1,2,8,Kocide,10,4.08,16.33
2022,1,2,8,Kocide,11,0.00,11.33
2022,1,2,8,Kocide,12,13.89,12.00
2022,2,2,8,Kocide,1,0.00,17.33
2022,2,2,8,Kocide,2,0.00,16.33
2022,2,2,8,Kocide,3,0.00,17.00
2022,2,2,8,Kocide,4,0.00,17.67
2022,2,2,8,Kocide,5,0.00,18.00
2022,2,2,8,Kocide,6,1.85,18.00
2022,2,2,8,Kocide,7,15.15,22.00
2022,2,2,8,Kocide,8,0.00,17.67
2022,2,2,8,Kocide,9,1.54,21.67
2022,2,2,8,Kocide,10,1.85,18.00
2022,2,2,8,Kocide,11,0.00,18.33
2022,2,2,8,Kocide,12,0.00,18.33
2022,1,2,8,ProBlad,1,14.75,20.33
2022,1,2,8,ProBlad,2,17.74,20.67
2022,1,2,8,ProBlad,3,18.57,23.33
2022,1,2,8,ProBlad,4,20.37,18.00
2022,1,2,8,ProBlad,5,0.00,21.33
2022,1,2,8,ProBlad,6,6.45,20.67
2022,1,2,8,ProBlad,7,12.86,23.33
2022,1,2,8,ProBlad,8,3.03,22.00
2022,1,2,8,ProBlad,9,11.11,18.00
2022,1,2,8,ProBlad,10,3.03,22.00
2022,1,2,8,ProBlad,11,11.67,20.00
2022,1,2,8,ProBlad,12,4.55,22.00
2022,2,2,8,ProBlad,1,0.00,18.33
2022,2,2,8,ProBlad,2,2.00,16.67
2022,2,2,8,ProBlad,3,0.00,12.67
2022,2,2,8,ProBlad,4,0.00,15.33
2022,2,2,8,ProBlad,5,0.00,13.33
2022,2,2,8,ProBlad,6,0.00,17.33
2022,2,2,8,ProBlad,7,0.00,15.33
2022,2,2,8,ProBlad,8,0.00,11.33
2022,2,2,8,ProBlad,9,4.17,16.00
2022,2,2,8,ProBlad,10,0.00,16.00
2022,2,2,8,ProBlad,11,2.08,16.00
2022,2,2,8,ProBlad,12,10.00,16.67
2022,1,2,8,Serenede,1,4.00,16.67
2022,1,2,8,Serenede,2,4.55,22.00
2022,1,2,8,Serenede,3,1.69,19.67
2022,1,2,8,Serenede,4,1.82,18.33
2022,1,2,8,Serenede,5,7.14,18.67
2022,1,2,8,Serenede,6,6.67,20.00
2022,1,2,8,Serenede,7,3.13,21.33
2022,1,2,8,Serenede,8,5.00,20.00
2022,1,2,8,Serenede,9,14.81,18.00
2022,1,2,8,Serenede,10,8.62,19.33
2022,1,2,8,Serenede,11,20.37,18.00
2022,1,2,8,Serenede,12,20.37,18.00
2022,2,2,8,Serenede,1,0.00,10.67
2022,2,2,8,Serenede,2,0.00,16.67
2022,2,2,8,Serenede,3,2.38,14.00
2022,2,2,8,Serenede,4,2.08,16.00
2022,2,2,8,Serenede,5,0.00,17.33
2022,2,2,8,Serenede,6,0.00,18.67
2022,2,2,8,Serenede,7,0.00,19.00
2022,2,2,8,Serenede,8,0.00,16.00
2022,2,2,8,Serenede,9,2.04,16.33
2022,2,2,8,Serenede,10,1.92,17.33
2022,2,2,8,Serenede,11,2.04,16.33
2022,2,2,8,Serenede,12,0.00,13.33
2022,1,2,9,Badge,1,7.41,18.00
2022,1,2,9,Badge,2,3.33,20.00
2022,1,2,9,Badge,3,6.78,19.67
2022,1,2,9,Badge,4,6.38,15.67
2022,1,2,9,Badge,5,4.84,20.67
2022,1,2,9,Badge,6,1.82,18.33
2022,1,2,9,Badge,7,4.35,15.33
2022,1,2,9,Badge,8,0.00,16.00
2022,1,2,9,Badge,9,2.17,15.33
2022,1,2,9,Badge,10,4.08,16.33
